ToDrop,State,County,LifeExpectancy,LifeExpectancyStandardError
70865,Washington,"Snohomish County, WA",79.2,1.9383
70866,Washington,"Snohomish County, WA",77.0,1.0245
70867,Washington,"Snohomish County, WA",77.8,1.5578
70868,Washington,"Snohomish County, WA",81.3,2.7108
70869,Washington,"Snohomish County, WA",79.5,1.3134
70870,Washington,"Snohomish County, WA",74.7,1.3053
70871,Washington,"Snohomish County, WA",72.1,1.4086
70872,Washington,Snohomish County,78.30946714719724,1.8558322362542448
70873,Washington,Snohomish County,78.30946714719724,1.8558322362542448
70874,Washington,"Spokane County, WA",73.1,1.4771
70875,Washington,"Spokane County, WA",72.5,1.3624
70876,Washington,"Spokane County, WA",70.8,1.5463
70877,Washington,"Spokane County, WA",79.0,1.653
70878,Washington,"Spokane County, WA",76.7,1.2316
70879,Washington,"Spokane County, WA",76.3,1.257
70880,Washington,"Spokane County, WA",80.7,1.4344
70881,Washington,"Spokane County, WA",79.1,1.1783
70882,Washington,"Spokane County, WA",79.7,1.4897
70883,Washington,"Spokane County, WA",80.2,1.5868
70884,Washington,"Spokane County, WA",74.2,1.5414
70885,Washington,"Spokane County, WA",78.1,1.9874
70886,Washington,"Spokane County, WA",75.5,2.0371
70887,Washington,"Spokane County, WA",73.9,1.4228
70888,Washington,"Spokane County, WA",75.2,2.0691
70889,Washington,"Spokane County, WA",71.8,1.638
70890,Washington,"Spokane County, WA",73.9,2.5157
70891,Washington,"Spokane County, WA",75.0,1.9148
70892,Washington,"Spokane County, WA",74.5,1.814
70893,Washington,"Spokane County, WA",72.6,1.3722
70894,Washington,"Spokane County, WA",68.1,1.5283
70895,Washington,"Spokane County, WA",76.4,1.0663
70896,Washington,"Spokane County, WA",74.7,1.6016
70897,Washington,"Spokane County, WA",75.9,1.5235
70898,Washington,"Spokane County, WA",71.5,1.8321
70899,Washington,"Spokane County, WA",76.0,1.5668
70900,Washington,"Spokane County, WA",66.0,2.6423
70901,Washington,"Spokane County, WA",70.8,3.1854
70902,Washington,"Spokane County, WA",73.7,1.3802
70903,Washington,"Spokane County, WA",79.3,2.3425
70904,Washington,"Spokane County, WA",78.5,1.946
70905,Washington,"Spokane County, WA",76.7,2.4011
70906,Washington,"Spokane County, WA",78.5,1.574
70907,Washington,"Spokane County, WA",82.3,1.3068
70908,Washington,"Spokane County, WA",82.5,1.8131
70909,Washington,"Spokane County, WA",79.1,1.5279
70910,Washington,"Spokane County, WA",81.0,1.444
70911,Washington,"Spokane County, WA",77.6,1.2706
70912,Washington,"Spokane County, WA",78.4,1.5973
70913,Washington,"Spokane County, WA",81.0,1.3739
70914,Washington,"Spokane County, WA",82.4,1.7264
70915,Washington,"Spokane County, WA",84.3,1.7735
70916,Washington,"Spokane County, WA",77.8,1.6705
70917,Washington,"Spokane County, WA",81.0,1.8148
70918,Washington,"Spokane County, WA",74.1,3.3582
70919,Washington,"Spokane County, WA",86.3,3.7553
70920,Washington,"Spokane County, WA",77.5,1.4285
70921,Washington,"Spokane County, WA",81.5,2.3767
70922,Washington,"Spokane County, WA",76.4,3.9223
70923,Washington,"Spokane County, WA",80.8,1.9968
70924,Washington,"Spokane County, WA",79.4,2.1649
70925,Washington,"Spokane County, WA",81.3,1.7287
70926,Washington,"Spokane County, WA",78.7,0.7558
70927,Washington,"Spokane County, WA",81.3,2.4663
70928,Washington,"Spokane County, WA",82.0,1.9641
70929,Washington,"Spokane County, WA",82.6,2.0075
70930,Washington,"Spokane County, WA",82.8,1.2725
70931,Washington,"Spokane County, WA",82.1,1.5934
70932,Washington,"Spokane County, WA",74.6,1.7963
70933,Washington,"Spokane County, WA",78.4,0.8967
70934,Washington,"Spokane County, WA",77.7,1.2594
70935,Washington,"Spokane County, WA",74.5,1.1903
70936,Washington,"Spokane County, WA",74.0,1.3618
70937,Washington,"Spokane County, WA",75.0,1.1923
70938,Washington,"Spokane County, WA",80.7,1.7476
70939,Washington,"Spokane County, WA",81.0,1.4402
70940,Washington,"Spokane County, WA",76.9,1.2815
70941,Washington,"Spokane County, WA",80.8,2.6851
70942,Washington,"Spokane County, WA",77.1,1.9804
70943,Washington,"Spokane County, WA",75.0,1.6351
70944,Washington,"Spokane County, WA",74.4,2.2267
70945,Washington,"Spokane County, WA",76.7,1.493
70946,Washington,"Spokane County, WA",74.8,1.1287
70947,Washington,"Spokane County, WA",81.0,2.1659
70948,Washington,"Spokane County, WA",76.3,1.8134
70949,Washington,"Spokane County, WA",75.9,1.7049
70950,Washington,"Spokane County, WA",76.4,1.7297
70951,Washington,"Spokane County, WA",79.0,0.8685
70952,Washington,"Spokane County, WA",78.4,1.6657
70953,Washington,"Spokane County, WA",71.0,1.1654
70954,Washington,"Spokane County, WA",76.0,1.1614
70955,Washington,"Spokane County, WA",77.4,2.2447
70956,Washington,"Spokane County, WA",79.5,1.5756
70957,Washington,"Spokane County, WA",78.4,0.9234
70958,Washington,"Spokane County, WA",81.2,1.4544
70959,Washington,"Spokane County, WA",77.3,1.6035
70960,Washington,"Spokane County, WA",78.0,0.9988
70961,Washington,"Spokane County, WA",80.1,1.3078
70962,Washington,"Spokane County, WA",77.3,0.9565
70963,Washington,"Spokane County, WA",78.5,1.1931
70964,Washington,"Spokane County, WA",83.0,1.4305
70965,Washington,"Spokane County, WA",79.5,1.2535
70966,Washington,"Spokane County, WA",81.7,1.386
70967,Washington,"Spokane County, WA",84.2,1.8575
70968,Washington,"Spokane County, WA",79.3,1.4837
70969,Washington,"Spokane County, WA",77.4,1.494
70970,Washington,"Spokane County, WA",78.30946714719724,1.8558322362542448
70971,Washington,"Spokane County, WA",77.5,1.2731
70972,Washington,"Spokane County, WA",79.8,2.8962
70973,Washington,"Spokane County, WA",77.0,1.6014
70974,Washington,"Spokane County, WA",80.0,1.5664
70975,Washington,"Spokane County, WA",80.0,1.3248
70976,Washington,"Spokane County, WA",81.5,1.4783
70977,Washington,"Spokane County, WA",78.2,1.8396
70978,Washington,"Spokane County, WA",78.30946714719724,1.8558322362542448
70979,Washington,"Stevens County, WA",75.5,0.9629
70980,Washington,"Stevens County, WA",81.2,1.4935
70981,Washington,"Stevens County, WA",78.5,1.6295
70982,Washington,"Stevens County, WA",76.1,1.0044
70983,Washington,"Stevens County, WA",76.0,1.5711
70984,Washington,"Stevens County, WA",79.7,1.0534
70985,Washington,"Stevens County, WA",74.0,1.5051
70986,Washington,"Stevens County, WA",78.2,1.7429
70987,Washington,"Stevens County, WA",77.9,1.0835
70988,Washington,"Stevens County, WA",78.3,2.2571
70989,Washington,"Stevens County, WA",77.4,1.8549
70990,Washington,"Stevens County, WA",78.7,1.1516
70991,Washington,"Thurston County, WA",84.2,2.7253
70992,Washington,"Thurston County, WA",82.0,1.7572
70993,Washington,"Thurston County, WA",77.2,1.562
70994,Washington,"Thurston County, WA",82.2,1.8398
70995,Washington,"Thurston County, WA",69.5,1.9924
70996,Washington,"Thurston County, WA",82.0,1.9535
70997,Washington,"Thurston County, WA",78.7,1.1282
70998,Washington,"Thurston County, WA",79.2,1.0062
70999,Washington,"Thurston County, WA",80.0,1.685
71000,Washington,"Thurston County, WA",78.30946714719724,1.8558322362542448
71001,Washington,"Thurston County, WA",76.9,0.8816
71002,Washington,"Thurston County, WA",81.8,2.0726
71003,Washington,"Thurston County, WA",79.3,1.2156
71004,Washington,"Thurston County, WA",77.4,1.4607
71005,Washington,"Thurston County, WA",80.0,1.4231
71006,Washington,"Thurston County, WA",75.7,1.2521
71007,Washington,"Thurston County, WA",79.6,1.7199
71008,Washington,"Thurston County, WA",76.7,1.0666
71009,Washington,"Thurston County, WA",77.9,0.8507
71010,Washington,"Thurston County, WA",77.6,1.3312
71011,Washington,"Thurston County, WA",79.2,1.8923
71012,Washington,"Thurston County, WA",84.0,2.7949
71013,Washington,"Thurston County, WA",79.4,1.9157
71014,Washington,"Thurston County, WA",85.0,2.0866
71015,Washington,"Thurston County, WA",85.4,3.924
71016,Washington,"Thurston County, WA",79.4,1.7645
71017,Washington,"Thurston County, WA",78.8,1.5332
71018,Washington,"Thurston County, WA",80.1,2.0328
71019,Washington,"Thurston County, WA",82.3,1.8704
71020,Washington,"Thurston County, WA",85.8,2.8644
71021,Washington,"Thurston County, WA",80.7,1.373
71022,Washington,"Thurston County, WA",78.8,1.5176
71023,Washington,"Thurston County, WA",76.0,0.9527
71024,Washington,"Thurston County, WA",82.8,1.5142
71025,Washington,"Thurston County, WA",84.2,2.1431
71026,Washington,"Thurston County, WA",82.9,1.6055
71027,Washington,"Thurston County, WA",82.3,3.4295
71028,Washington,"Thurston County, WA",78.6,1.4043
71029,Washington,"Thurston County, WA",77.4,1.3818
71030,Washington,"Thurston County, WA",75.1,1.4027
71031,Washington,"Thurston County, WA",80.3,2.3424
71032,Washington,"Thurston County, WA",78.3,2.7895
71033,Washington,"Thurston County, WA",79.6,1.5421
71034,Washington,"Thurston County, WA",77.5,1.5536
71035,Washington,"Thurston County, WA",81.0,2.292
71036,Washington,"Thurston County, WA",81.0,1.6218
71037,Washington,"Thurston County, WA",78.6,2.1186
71038,Washington,"Thurston County, WA",75.7,1.4066
71039,Washington,"Thurston County, WA",80.9,1.825
71040,Washington,Thurston County,78.30946714719724,1.8558322362542448
71041,Washington,"Wahkiakum County, WA",78.4,1.4745
71042,Washington,"Walla Walla County, WA",80.7,1.9187
71043,Washington,"Walla Walla County, WA",80.8,1.5065
71044,Washington,"Walla Walla County, WA",80.7,1.2154
71045,Washington,"Walla Walla County, WA",80.7,0.9773
71046,Washington,"Walla Walla County, WA",78.30946714719724,1.8558322362542448
71047,Washington,"Walla Walla County, WA",77.2,1.456
71048,Washington,"Walla Walla County, WA",74.4,1.5184
71049,Washington,"Walla Walla County, WA",80.5,1.4555
71050,Washington,"Walla Walla County, WA",84.6,2.0454
71051,Washington,"Walla Walla County, WA",78.8,1.2304
71052,Washington,"Walla Walla County, WA",77.1,1.3089
71053,Washington,"Walla Walla County, WA",84.8,1.6294
71054,Washington,"Whatcom County, WA",81.4,0.9803
71055,Washington,"Whatcom County, WA",78.7,1.0396
71056,Washington,"Whatcom County, WA",76.9,1.084
71057,Washington,"Whatcom County, WA",77.9,1.038
71058,Washington,"Whatcom County, WA",80.5,1.6675
71059,Washington,"Whatcom County, WA",80.7,2.3158
71060,Washington,"Whatcom County, WA",72.3,2.9683
71061,Washington,"Whatcom County, WA",83.0,3.0959
71062,Washington,"Whatcom County, WA",83.2,1.919
71063,Washington,"Whatcom County, WA",86.4,2.9534
71064,Washington,"Whatcom County, WA",85.4,2.8516
71065,Washington,"Whatcom County, WA",81.4,1.3823
71066,Washington,"Whatcom County, WA",79.9,1.0819
71067,Washington,"Whatcom County, WA",79.9,1.0101
71068,Washington,"Whatcom County, WA",78.30946714719724,1.8558322362542448
71069,Washington,"Whatcom County, WA",83.6,1.3872
71070,Washington,"Whatcom County, WA",78.30946714719724,1.8558322362542448
71071,Washington,"Whatcom County, WA",78.30946714719724,1.8558322362542448
71072,Washington,"Whatcom County, WA",80.4,2.2212
71073,Washington,"Whatcom County, WA",79.9,1.0066
71074,Washington,"Whatcom County, WA",81.1,1.2214
71075,Washington,"Whatcom County, WA",82.4,1.159
71076,Washington,"Whatcom County, WA",78.5,0.8722
71077,Washington,"Whatcom County, WA",80.2,1.2192
71078,Washington,"Whatcom County, WA",84.2,2.6709
71079,Washington,"Whatcom County, WA",84.2,3.0334
71080,Washington,"Whatcom County, WA",79.5,1.3118
71081,Washington,"Whatcom County, WA",81.9,2.3812
71082,Washington,"Whatcom County, WA",79.9,1.8436
71083,Washington,"Whatcom County, WA",80.1,1.2674
71084,Washington,"Whatcom County, WA",79.1,1.6288
71085,Washington,"Whatcom County, WA",83.1,3.196
71086,Washington,"Whatcom County, WA",79.0,1.3824
71087,Washington,"Whatcom County, WA",72.0,1.3238
71088,Washington,"Whitman County, WA",78.30946714719724,1.8558322362542448
71089,Washington,"Whitman County, WA",82.9,1.5238
71090,Washington,"Whitman County, WA",82.7,2.1521
71091,Washington,"Whitman County, WA",81.5,0.9859
71092,Washington,"Whitman County, WA",78.30946714719724,1.8558322362542448
71093,Washington,"Whitman County, WA",78.30946714719724,1.8558322362542448
71094,Washington,"Whitman County, WA",82.5,1.2724
71095,Washington,"Whitman County, WA",76.9,1.2055
71096,Washington,"Whitman County, WA",77.3,1.3757
71097,Washington,"Whitman County, WA",82.0,1.8602
71098,Washington,"Yakima County, WA",74.1,2.0801
71099,Washington,"Yakima County, WA",75.7,2.5615
71100,Washington,"Yakima County, WA",72.4,1.3856
71101,Washington,"Yakima County, WA",82.2,1.0981
71102,Washington,"Yakima County, WA",76.1,1.3011
71103,Washington,"Yakima County, WA",74.7,1.6493
71104,Washington,"Yakima County, WA",74.7,1.5433
71105,Washington,"Yakima County, WA",80.5,1.2365
71106,Washington,"Yakima County, WA",80.9,1.4053
71107,Washington,"Yakima County, WA",81.0,1.9433
71108,Washington,"Yakima County, WA",78.0,1.9245
71109,Washington,"Yakima County, WA",79.7,1.3559
71110,Washington,"Yakima County, WA",75.6,2.1266
71111,Washington,"Yakima County, WA",76.2,1.342
71112,Washington,"Yakima County, WA",74.8,1.3335
71113,Washington,"Yakima County, WA",72.8,1.3539
71114,Washington,"Yakima County, WA",79.3,1.739
71115,Washington,"Yakima County, WA",75.4,2.1664
71116,Washington,"Yakima County, WA",82.2,2.5051
71117,Washington,"Yakima County, WA",78.30946714719724,1.8558322362542448
71118,Washington,"Yakima County, WA",80.3,2.3483
71119,Washington,"Yakima County, WA",80.7,2.2259
71120,Washington,"Yakima County, WA",82.4,2.7034
71121,Washington,"Yakima County, WA",75.1,2.1388
71122,Washington,"Yakima County, WA",85.0,2.7206
71123,Washington,"Yakima County, WA",79.3,1.7222
71124,Washington,"Yakima County, WA",79.6,1.3382
71125,Washington,"Yakima County, WA",80.1,3.6973
71126,Washington,"Yakima County, WA",80.8,1.7953
71127,Washington,"Yakima County, WA",80.8,1.4586
71128,Washington,"Yakima County, WA",83.8,2.8545
71129,Washington,"Yakima County, WA",80.4,1.5813
71130,Washington,"Yakima County, WA",82.4,1.8377
71131,Washington,"Yakima County, WA",82.1,2.2087
71132,Washington,"Yakima County, WA",79.7,1.69
71133,Washington,"Yakima County, WA",78.8,1.8764
71134,Washington,"Yakima County, WA",78.6,1.0604
71135,Washington,"Yakima County, WA",79.7,1.8245
71136,Washington,"Yakima County, WA",79.2,1.5886
71137,Washington,"Yakima County, WA",78.6,1.6554
71138,Washington,"Yakima County, WA",72.9,1.4976
71139,Washington,"Yakima County, WA",72.8,1.7433
71140,Washington,"Yakima County, WA",72.1,1.2336
71141,Washington,"Yakima County, WA",76.1,1.5074
71142,Washington,"Yakima County, WA",77.1,1.6309
71144,West Virginia,"Barbour County, WV",76.1,1.1898
71145,West Virginia,"Barbour County, WV",71.6,1.4409
71146,West Virginia,"Barbour County, WV",76.1,1.3929
71147,West Virginia,"Barbour County, WV",72.0,1.2869
71148,West Virginia,"Berkeley County, WV",78.3,1.5702
71149,West Virginia,"Berkeley County, WV",76.6,1.1206
71150,West Virginia,"Berkeley County, WV",80.2,1.4402
71151,West Virginia,"Berkeley County, WV",74.1,1.2556
71152,West Virginia,"Berkeley County, WV",74.6,0.9318
71153,West Virginia,"Berkeley County, WV",76.2,0.9355
71154,West Virginia,"Berkeley County, WV",69.9,1.7687
71155,West Virginia,"Berkeley County, WV",71.4,1.4027
71156,West Virginia,"Berkeley County, WV",73.1,1.3438
71157,West Virginia,"Berkeley County, WV",78.6,1.669
71158,West Virginia,"Berkeley County, WV",77.7,1.2787
71159,West Virginia,"Berkeley County, WV",76.9,1.6343
71160,West Virginia,"Berkeley County, WV",84.4,3.507
71161,West Virginia,"Berkeley County, WV",76.1,1.1366
71162,West Virginia,"Boone County, WV",77.5,2.8452
71163,West Virginia,"Boone County, WV",75.8,1.9391
71164,West Virginia,"Boone County, WV",78.30946714719724,1.8558322362542448
71165,West Virginia,"Boone County, WV",75.4,1.9079
71166,West Virginia,"Boone County, WV",73.0,1.2499
71167,West Virginia,"Boone County, WV",72.8,1.7953
71168,West Virginia,"Boone County, WV",78.30946714719724,1.8558322362542448
71169,West Virginia,"Boone County, WV",72.2,1.9146
71170,West Virginia,"Braxton County, WV",78.6,1.4
71171,West Virginia,"Braxton County, WV",77.5,1.5108
71172,West Virginia,"Braxton County, WV",74.7,1.0736
71173,West Virginia,"Brooke County, WV",78.1,1.6419
71174,West Virginia,"Brooke County, WV",77.6,1.221
71175,West Virginia,"Brooke County, WV",71.0,1.4347
71176,West Virginia,"Brooke County, WV",71.5,1.317
71177,West Virginia,"Brooke County, WV",76.3,0.9068
71178,West Virginia,"Brooke County, WV",76.8,1.1067
71179,West Virginia,"Cabell County, WV",73.2,1.7444
71180,West Virginia,"Cabell County, WV",74.1,1.5485
71181,West Virginia,"Cabell County, WV",68.5,1.6153
71182,West Virginia,"Cabell County, WV",73.9,2.1382
71183,West Virginia,"Cabell County, WV",68.1,2.7925
71184,West Virginia,"Cabell County, WV",78.30946714719724,1.8558322362542448
71185,West Virginia,"Cabell County, WV",78.30946714719724,1.8558322362542448
71186,West Virginia,"Cabell County, WV",62.3,2.1815
71187,West Virginia,"Cabell County, WV",69.0,2.134
71188,West Virginia,"Cabell County, WV",63.2,1.832
71189,West Virginia,"Cabell County, WV",77.2,1.7848
71190,West Virginia,"Cabell County, WV",73.4,2.2546
71191,West Virginia,"Cabell County, WV",73.5,2.5276
71192,West Virginia,"Cabell County, WV",66.2,1.7521
71193,West Virginia,"Cabell County, WV",69.9,2.8067
71194,West Virginia,"Cabell County, WV",70.0,1.3318
71195,West Virginia,"Cabell County, WV",77.7,1.6065
71196,West Virginia,"Cabell County, WV",78.9,1.3031
71197,West Virginia,"Cabell County, WV",76.6,1.3349
71198,West Virginia,"Cabell County, WV",75.3,1.5122
71199,West Virginia,"Cabell County, WV",80.5,1.9962
71200,West Virginia,"Cabell County, WV",77.2,1.4351
71201,West Virginia,"Cabell County, WV",75.3,1.3938
71202,West Virginia,"Cabell County, WV",78.0,1.4638
71203,West Virginia,"Cabell County, WV",82.2,3.4226
71204,West Virginia,"Cabell County, WV",70.7,1.1629
71205,West Virginia,"Cabell County, WV",81.9,1.7566
71206,West Virginia,"Cabell County, WV",77.8,1.34
71207,West Virginia,"Cabell County, WV",64.1,1.9179
71208,West Virginia,"Calhoun County, WV",74.3,2.484
71209,West Virginia,"Calhoun County, WV",74.5,0.865
71210,West Virginia,"Clay County, WV",79.5,1.5683
71211,West Virginia,"Clay County, WV",74.9,1.7153
71212,West Virginia,"Clay County, WV",73.6,1.5783
71213,West Virginia,"Doddridge County, WV",86.1,3.182
71214,West Virginia,"Doddridge County, WV",74.1,1.1437
